Timestamp (UTC),Beijing co,Beijing no2,Beijing o3,Beijing pm10,Beijing pm25,Beijing so2,Beijing pressure,Beijing windSpeed,Beijing windBearing,Zhangjiakou co,Zhangjiakou no2,Zhangjiakou o3,Zhangjiakou pm10,Zhangjiakou pm25,Zhangjiakou so2,Zhangjiakou pressure,Zhangjiakou windSpeed,Zhangjiakou windBearing,Qinhuangdao co,Qinhuangdao no2,Qinhuangdao o3,Qinhuangdao pm10,Qinhuangdao pm25,Qinhuangdao so2,Qinhuangdao pressure,Qinhuangdao windSpeed,Qinhuangdao windBearing,Shijiazhuang co,Shijiazhuang no2,Shijiazhuang o3,Shijiazhuang pm10,Shijiazhuang pm25,Shijiazhuang so2,Shijiazhuang pressure,Shijiazhuang windSpeed,Shijiazhuang windBearing,Tianjin co,Tianjin no2,Tianjin o3,Tianjin pm10,Tianjin pm25,Tianjin so2,Tianjin pressure,Tianjin windSpeed,Tianjin windBearing
2017-04-23 18:00:00,857.1428571428571,68.8,26.6,121.0909090909091,58.27777777777778,7.771428571428571,,,,403.6,9.6,109.6,89.6,23,10.6,,,,790.2,93.4,18.2,90.6,23.2,15.8,,,,984.625,48.25,68.625,123,68.25,23.125,,,,1360,54.88,64.28,106.79166666666667,62.44,15.28,,,
2017-04-23 19:00:00,908.5714285714286,68.48571428571428,22.885714285714286,120.03030303030303,59.02777777777778,8.2,,,,410.4,10.8,102.8,75.6,21.6,12.4,,,,732.8,96.8,14.4,85.4,22.6,19.4,,,,954.875,47.625,68.25,142,60.125,24.625,,,,1360,57.48,55.708333333333336,107.75,61.92,16.08,,,
2017-04-23 20:00:00,1011.4285714285714,66.82857142857142,21.914285714285715,107.63636363636364,62.94444444444444,10,,,,409.8,11.6,95.4,67.2,20.2,11.2,,,,771.2,88.4,25.8,100.4,25.2,24.2,,,,920.625,46.25,67.5,132.875,64.25,22.75,,,,1368,54.08,56.291666666666664,113.04347826086956,64.16,16.6,,,
2017-04-23 21:00:00,1062.857142857143,65.77142857142857,20.914285714285715,103.51515151515152,64.91666666666667,10.571428571428571,,,,464.2,12.8,83.6,79.2,42,11.6,,,,742.4,60.4,52.8,90.4,23,15.6,,,,954.25,57,50.625,140.625,60.125,22.875,,,,1552,62.96,41.08,110.41666666666667,74.24,19.68,,,
2017-04-23 22:00:00,1097.142857142857,66.97142857142858,20.2,103.94117647058823,63.388888888888886,10.285714285714286,,,,529.4,14,75.6,71.4,25.6,11.2,,,,653.8,82.2,30.2,88.8,27,17,,,,1110.375,70.25,35.75,137.875,64.5,24.75,,,,2092,69.08,27.8,122.68,78,23.96,,,
2017-04-23 23:00:00,1080,66,24.37142857142857,112.17647058823529,63.97222222222222,12.82857142857143,,,,529.6,20.6,72.6,73,20,10.8,,,,689.4,69.8,40.2,78.2,27.2,17.8,,,,1331.75,80.125,31.25,168.5,64.25,27.125,,,,2704,71.2,24.6,125.08,82.8,31.8,,,
2017-04-24 00:00:00,854.2857142857143,55.77142857142857,44.51428571428571,105.8529411764706,59.5,13.514285714285714,,,,581.6,25.4,76.6,84,15.4,10.6,,,,724.6,58.4,49.8,90.6,26.6,18.2,,,,1369.5,76.25,42.875,173.25,65.5,29.75,,,,3564,79.84,25.2,148.16,90.24,46.12,,,
2017-04-24 01:00:00,531.4285714285714,39.714285714285715,68.88571428571429,76.12903225806451,53.285714285714285,7.885714285714286,,,,581.6,25.4,76.6,84,15.4,10.6,,,,724.6,58.4,49.8,90.6,26.6,18.2,,,,1369.5,76.25,42.875,173.25,65.5,29.75,,,,3856,79.68,37.48,165.36,103.04,60.72,,,
2017-04-24 02:00:00,385.7142857142857,25.2,89.02857142857142,67.72727272727273,43.388888888888886,4.171428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3124,65.56,65.16,152.875,104.2,54.2,,,
2017-04-24 03:00:00,277.14285714285717,15.314285714285715,101.11428571428571,112.7741935483871,31.02857142857143,2.8285714285714287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144,44.64,89.48,130.8,83.24,34.24,,,
2017-04-24 04:00:00,252.94117647058823,13.264705882352942,107.55882352941177,116.125,32.85294117647059,2.3529411764705883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056,38.16,102.24,125.17391304347827,66.4,30.16,,,
2017-04-24 05:00:00,225.71428571428572,11.714285714285714,112.14285714285714,125.31428571428572,30.37142857142857,2.4285714285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,27.96,111.96,98.33333333333333,59.12,21.32,,,
2017-04-24 06:00:00,208.57142857142858,10.8,116.65714285714286,97.6470588235294,22.5,2.2857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016,20.88,118.52,84,41.48,12.24,,,
2017-04-24 07:00:00,202.85714285714286,10.571428571428571,119.28571428571429,82.70588235294117,26.428571428571427,2.2285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,19.48,118.6,87.8695652173913,37.458333333333336,11.96,,,
2017-04-24 08:00:00,191.1764705882353,10.352941176470589,119.36363636363636,63.2,23.735294117647058,2.235294117647059,,,,391.6,9.4,122.8,57.4,14.75,7.8,,,,670.6,25.6,126.6,73.4,21,16.8,,,,886.5,26.428571428571427,154.375,126.25,49.75,26.25,,,,988,23.28,120.64,116.95833333333333,42.04,15.16,,,
2017-04-24 09:00:00,202.85714285714286,11.17142857142857,116.65714285714286,57.75,16.085714285714285,2.2,,,,398.8,10.4,120.4,54.2,24.8,8.4,,,,816.8,30.8,137.8,85.6,32.4,18.2,,,,844.125,26,156,133.125,58.25,24.75,,,,1060,27.48,119.44,133.25,41.4,17.08,,,
2017-04-24 10:00:00,205.71428571428572,13.294117647058824,107.85714285714286,49.8125,15.75,2.142857142857143,,,,420.2,12.4,117,55.4,22,8.8,,,,890.8,37,142.8,98.2,42.4,17.6,,,,803.875,28.25,144.375,121.75,50.75,19.25,,,,1064,30.6,122.52,112.56,46.96,16.4,,,
2017-04-24 11:00:00,220,15.342857142857143,105.22857142857143,46.93939393939394,14.305555555555555,2.085714285714286,,,,437.4,13,111.4,43.2,16.6,8.2,,,,937,39.2,143.8,106,50,18.4,,,,759.7142857142857,32.75,130.75,107,45.375,18.25,,,,1076,46.16,101.48,104.72,54.08,14,,,
2017-04-24 12:00:00,225.71428571428572,17.457142857142856,97.54285714285714,45.9375,13.36111111111111,2.085714285714286,,,,455,14,102.2,41.2,20.2,8,,,,1029.2,54,126.2,113,52,22.2,,,,748.75,38.57142857142857,116.75,96.375,45.125,23.25,,,,1076,46.24,101.44,104.76,55.08,13.96,,,
2017-04-24 13:00:00,222.85714285714286,18.97142857142857,89.57142857142857,41.78125,14.444444444444445,2.1142857142857143,,,,446.6,13.2,96.2,48.8,20.2,7.8,,,,1031.6,77.8,93.6,113.6,49.8,19.2,,,,805.375,46.25,105.25,119.25,46.375,26.375,,,,1136,56.48,82.8,107.64,49.16,14.04,,,
2017-04-24 14:00:00,202.85714285714286,16,85.71428571428571,43.84375,13.805555555555555,2.085714285714286,,,,424,10.8,91.6,43,18.8,6.6,,,,1082.2,95.4,61,104.8,47.4,22.6,,,,910.625,50.25,97.75,143.375,56.375,35.25,,,,1236,76.52,52.44,129,50.68,14.52,,,
2017-04-24 15:00:00,185.71428571428572,13.457142857142857,81.68571428571428,45.84848484848485,10.527777777777779,2.085714285714286,,,,410.2,11,87.4,42.8,17.2,7,,,,1216,106,37.2,114.6,48.4,24.4,,,,946.75,51.25,88.25,163.875,108,40.375,,,,1304,88.92,34.64,125,55.76,14.28,,,
2017-04-24 16:00:00,185.71428571428572,13.857142857142858,75.51428571428572,39.75757575757576,10.333333333333334,2.057142857142857,,,,412.2,10,84.4,35.2,14.8,7.8,,,,1099.4,88.2,43.6,99.6,47,26.2,,,,934.875,60.125,66.375,156.75,82.25,43.125,,,,1140,80.44,33.4,117.66666666666667,61.64,11.72,,,
2017-04-24 17:00:00,200,15,69.08571428571429,38.78787878787879,11.61111111111111,2.057142857142857,,,,422.2,12.4,74.4,37.2,15.2,8.4,,,,987.4,82.8,41.4,99.4,41.6,20.8,,,,1150.375,61.25,57.75,136.25,238.875,43.25,,,,1012,67.8,40.36,94.04545454545455,54.04,10.84,,,
2017-04-24 18:00:00,188.57142857142858,18.314285714285713,62.05714285714286,36.21212121212121,12.416666666666666,2.342857142857143,,,,426.8,13.2,72.2,40.2,13.8,7.6,,,,954.6,80.2,40.6,96.4,35.6,20.2,,,,1187.25,59.5,53.75,148.875,108,41.375,,,,1136,66.16,32.8,126.125,47.52,13.8,,,
2017-04-24 19:00:00,174.28571428571428,18.4,60.65714285714286,34.84848484848485,12.25,2.3142857142857145,,,,487,16,67.6,40.4,16,8.2,,,,885.6,70.4,43.4,87,29.6,18.2,,,,1083.75,42.25,63,118.5,68.75,31.125,,,,1288,58.96,37,91.64,46.32,15.52,,,
2017-04-24 20:00:00,180,21.82857142857143,55.17142857142857,35.83870967741935,12.916666666666666,2.4571428571428573,,,,430.2,16.4,66,52.2,20.4,8.2,,,,815.4,64.2,44.4,84.2,26,24,,,,855.875,35.625,62.5,108.5,91,22.25,,,,1176,50.76,42.833333333333336,76.20833333333333,47.48,15.36,,,
2017-04-24 21:00:00,202.85714285714286,25.485714285714284,51.457142857142856,36.645161290322584,12.583333333333334,2.942857142857143,,,,524.8,14.8,64.4,35,19.8,10,,,,786.6,52.6,46.4,88.8,25,18.4,,,,727.375,30,59.75,87,43.875,16.125,,,,1268,48.12,41.666666666666664,71.84210526315789,45.28,15.24,,,
2017-04-24 22:00:00,248.57142857142858,30.17142857142857,46.2,37.81818181818182,12.194444444444445,3.2285714285714286,,,,609.8,18.6,58.6,39,18.8,10.8,,,,745.4,66.2,31.2,87.8,23.8,17.4,,,,626.5,27.625,57.25,70.5,49.875,14.125,,,,1108,44.64,40.88,65.66666666666667,38.68,15.44,,,
2017-04-24 23:00:00,311.42857142857144,36.2,39.371428571428574,47.90909090909091,14.194444444444445,3.942857142857143,,,,699.8,19.4,54.6,43.2,21,11.6,,,,738,52.8,42.6,76,22,19.4,,,,639.125,27.25,56.5,67.25,69.875,14.25,,,,1060,45.96,37.64,53.208333333333336,31.6,14.64,,,
2017-04-25 00:00:00,331.42857142857144,31.742857142857144,45.17142857142857,40.84848484848485,14.472222222222221,4.285714285714286,,,,647.6,19.6,59.4,54,17,9.8,,,,686.2,41.8,54.8,58,18.4,16.6,,,,610.75,26.125,57.25,64.125,66,14.125,,,,996,49.56,33.68,63.041666666666664,29,15.2,,,
2017-04-25 01:00:00,337.14285714285717,27.142857142857142,51.542857142857144,36.61290322580645,15.055555555555555,4.3428571428571425,,,,560.4,18.2,72.4,54.8,13,9.4,,,,474.8,16.6,78.4,40.6,12.8,5.8,,,,638.375,19.625,64.75,67.625,64.5,12.875,,,,1028,44.12,41.28,66.69565217391305,28,13.24,,,
2017-04-25 02:00:00,317.14285714285717,22.11764705882353,57.22857142857143,38.03125,13.777777777777779,3.8857142857142857,,,,470.4,16,86.8,58.2,11,8.4,,,,486.4,25,73.4,38.6,11,9.6,,,,598.875,17.25,68.75,67.125,22.714285714285715,12,,,,836,26.84,63.12,55.26086956521739,25.2,10,,,
2017-04-25 03:00:00,285.29411764705884,17.676470588235293,63.14705882352941,27.580645161290324,11.914285714285715,3.1176470588235294,,,,450.2,14.4,97.2,69.2,8.6,7.6,,,,525.6,22.6,79,47,12.8,9.6,,,,567,14.375,75.875,53.875,21.142857142857142,11.5,,,,748,18.28,73.96,41.416666666666664,17.32,6.84,,,
2017-04-25 04:00:00,291.42857142857144,17.8,64.97058823529412,25.903225806451612,10.529411764705882,2.8857142857142857,,,,440.4,12.8,102.4,48.4,10.4,8.8,,,,504.2,15.5,86.6,41.4,9.8,9.4,,,,538.5,14.375,77.875,56.125,25.125,11,,,,748,16.4,75.8,38.12,14.88,6.625,,,
2017-04-25 05:00:00,288.57142857142856,15.771428571428572,69.02941176470588,22.96551724137931,10.909090909090908,3.142857142857143,,,,432.2,11.6,109,29.2,9.8,7.4,,,,480.4,14.2,90.6,37.2,6.8,8.75,,,,512.625,12.125,83.75,53,19.375,9.285714285714286,,,,728,16.48,76.2,42.12,14.48,7.125,,,
2017-04-25 06:00:00,268.57142857142856,14.657142857142857,73.55882352941177,23.379310344827587,13.083333333333334,2.942857142857143,,,,425.4,10.2,111,40.5,6.75,6.4,,,,481,16.4,92,32,7.2,10.2,,,,495.5,12,87.375,54.5,20.25,8.857142857142858,,,,720.8333333333334,16.208333333333332,79.875,39.69565217391305,14.708333333333334,6.956521739130435,,,
2017-04-25 07:00:00,285.7142857142857,13.411764705882353,79.48571428571428,21.51851851851852,12.971428571428572,2.7142857142857144,,,,429.2,11.6,109.4,43.4,6.75,6.6,,,,435.5,17.6,94.2,27,6.2,18.4,,,,516.125,13,89.625,52.5,49.375,9,,,,700,15.708333333333334,81.70833333333333,31.73913043478261,13.166666666666666,6.521739130434782,,,
2017-04-25 08:00:00,248.57142857142858,12.764705882352942,85.65714285714286,23.214285714285715,11.882352941176471,2.4857142857142858,,,,429.2,11.6,109.4,43.4,6.75,6.6,,,,435.5,17.6,97.75,27,6.2,18.4,,,,516.125,13,90.28571428571429,52.5,49.375,9,,,,679.1666666666666,15.875,86.83333333333333,33.130434782608695,13.333333333333334,6.434782608695652,,,
2017-04-25 09:00:00,235.2941176470588,13,89.3529411764706,25.666666666666668,12.352941176470589,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.1666666666666,16.083333333333332,89.95833333333333,33.23809523809524,12.08695652173913,6.695652173913044,,,
2017-04-25 10:00:00,255.88235294117646,17.235294117647058,87.31428571428572,35.36,12.823529411764707,2.6,,,,470.2,14.6,111,39.2,12.25,7.2,,,,487.25,18.2,101.5,34.8,11.4,9.4,,,,469.14285714285717,18.166666666666668,93.71428571428571,59.375,19.75,14.625,,,,675,17.166666666666668,91.25,31.130434782608695,13.666666666666666,6.086956521739131,,,
2017-04-25 11:00:00,296.969696969697,26.242424242424242,74.1470588235294,48.03125,15.454545454545455,2.5294117647058822,,,,470.2,14.8,104.4,67.2,38.8,7.2,,,,476,22,94.6,35,12.6,9.6,,,,491.375,23.5,80.75,63.125,21.5,14.375,,,,733.3333333333334,21.083333333333332,90.45833333333333,43.166666666666664,15.5,6.695652173913044,,,
2017-04-25 12:00:00,394.11764705882354,39.1764705882353,56.02857142857143,66.3529411764706,20.514285714285716,2.7142857142857144,,,,472.2,16.6,98,37,42.4,6.6,,,,532,21.6,93.2,35.4,13,9.4,,,,531.25,33.125,66.75,69.75,23.25,15,,,,800,32.416666666666664,77.625,44.708333333333336,15,8.25,,,
2017-04-25 13:00:00,382.85714285714283,47.73529411764706,43.371428571428574,76.26470588235294,22.571428571428573,2.857142857142857,,,,479.6,20.2,89.4,54,30.2,8.4,,,,606,25.4,87.6,38.2,16.4,8.8,,,,613.875,50.625,48.25,69.625,24.875,15.875,,,,883.3333333333334,57.083333333333336,47.5,74.04166666666667,19.25,11.125,,,
2017-04-25 14:00:00,391.42857142857144,52.5,33.97142857142857,70.18181818181819,23.38235294117647,3,,,,507.2,21,79.8,60.8,28.4,9.8,,,,580.2,34.8,78.6,41.6,19.6,10.4,,,,664,69.75,30.25,95,28.75,19.5,,,,1034.7826086956522,78.69565217391305,23.82608695652174,87.65217391304348,24.652173913043477,12.91304347826087,,,
2017-04-25 15:00:00,414.2857142857143,58.23529411764706,26.057142857142857,72.32352941176471,26.885714285714286,3.1142857142857143,,,,518.4,23.4,74.4,50.2,22.8,10,,,,545,41,71,49.2,13.6,9.2,,,,659.625,71.375,26.5,95.5,31.5,27.375,,,,1126.0869565217392,86.21739130434783,17.130434782608695,103.17391304347827,32.91304347826087,14.565217391304348,,,
2017-04-25 16:00:00,428.57142857142856,63.294117647058826,18.428571428571427,72.88235294117646,27.65714285714286,3.6,,,,490,17.4,76.8,49.4,21.8,10,,,,592,46.2,60.4,50,16.8,12,,,,641.25,72.125,22.375,87.5,39.75,19.125,,,,1234.7826086956522,83.47826086956522,17.272727272727273,96.65217391304348,37.78260869565217,16.043478260869566,,,
2017-04-25 17:00:00,428.57142857142856,61.64705882352941,17.228571428571428,63.205882352941174,24.685714285714287,3.3142857142857145,,,,473.8,19.4,69,69.6,21,10.2,,,,807.4,57.4,41.6,54.6,20.6,19.8,,,,754.875,72.875,21.375,103.625,35.125,18,,,,1209.090909090909,76,18.681818181818183,92.04761904761905,39.45454545454545,17.59090909090909,,,
2017-04-25 18:00:00,394.2857142857143,58.23529411764706,19.314285714285713,56.94117647058823,20.314285714285713,3.7714285714285714,,,,462.6,17,70.4,58.4,20.4,10,,,,1226.2,82,25,76,26.8,27.4,,,,874.875,75.625,19,115.375,38.125,19.75,,,,1426.0869565217392,83.34782608695652,9.304347826086957,85.81818181818181,41.391304347826086,21.652173913043477,,,
2017-04-25 19:00:00,385.7142857142857,57.94117647058823,16.771428571428572,51.78787878787879,20.97142857142857,3.5714285714285716,,,,461.6,16.2,65.2,34.2,21.6,9.6,,,,1375.4,83.2,18.4,102.8,31.4,41,,,,1057.125,77.125,17.5,147.625,36.375,19.375,,,,1382.608695652174,80.69565217391305,9.636363636363637,87.47826086956522,45.26086956521739,20.08695652173913,,,
2017-04-25 20:00:00,371.42857142857144,56.705882352941174,17.885714285714286,45.85294117647059,19.11764705882353,3.857142857142857,,,,434.2,11.8,69.2,27.4,19,8.4,,,,1488,79.6,17,125.4,37.4,51.2,,,,1127.75,74.75,16.25,169.375,38.875,23.875,,,,1326.0869565217392,81.1304347826087,7.666666666666667,90.30434782608695,47.869565217391305,23.26086956521739,,,
2017-04-25 21:00:00,365.7142857142857,51.911764705882355,21.542857142857144,47.55882352941177,18.235294117647058,3.4857142857142858,,,,451.4,12.4,66.4,30.2,17.6,9.2,,,,1529.4,75.8,16,118.6,36.2,36.6,,,,1201.75,72.125,14.625,148.875,40.25,25.5,,,,1343.4782608695652,81.43478260869566,6.473684210526316,103.95652173913044,52.73913043478261,23.08695652173913,,,
2017-04-25 22:00:00,380,50.55882352941177,22.514285714285716,53.88235294117647,19.257142857142856,3.942857142857143,,,,472.2,14.6,62.4,33.4,18,8.8,,,,1556.2,75.6,16,104.6,37.4,39,,,,1247.75,69.5,16.25,138.5,41.375,27.125,,,,1308.695652173913,81.8695652173913,6.684210526315789,102.47826086956522,54.95652173913044,23.782608695652176,,,
2017-04-25 23:00:00,444.11764705882354,49.81818181818182,24.058823529411764,60.72727272727273,22.058823529411764,6.911764705882353,,,,536.8,18.2,58.4,39.4,15.6,9.6,,,,1610,72.6,22.4,108.2,37.2,41.6,,,,1306.75,61.375,24.75,125.5,39.875,26.75,,,,1291.304347826087,81.1304347826087,7.136363636363637,107.65217391304348,56.391304347826086,24.26086956521739,,,
2017-04-26 00:00:00,477.14285714285717,40.470588235294116,39.714285714285715,57.411764705882355,21.8,7.914285714285715,,,,571.4,19.8,65,49.8,13.8,10.4,,,,1306,57.4,47,82,29,26.2,,,,1405.75,50.875,37.875,107.25,43.25,27.625,,,,1186.9565217391305,78.69565217391305,13.434782608695652,107.08695652173913,56.869565217391305,22.217391304347824,,,
2017-04-26 01:00:00,331.42857142857144,23.058823529411764,67.94285714285714,46.516129032258064,16.514285714285716,4.742857142857143,,,,571.6,20.4,78.8,49.8,11.2,10.6,,,,655.4,21.2,89.2,58.2,17.6,9.6,,,,1025.75,34.75,56.375,85,33.875,19.375,,,,965.2173913043479,62.17391304347826,35.21739130434783,88.95652173913044,47.69565217391305,13.869565217391305,,,
2017-04-26 02:00:00,277.14285714285717,12.617647058823529,87.45714285714286,34.935483870967744,12.194444444444445,3,,,,452.2,18.2,100.4,78.4,11.4,9.6,,,,425.6,10.6,102.2,34.4,13.8,6.6,,,,614.875,17.875,77.5,54.75,26.875,11.25,,,,782.6086956521739,31.565217391304348,70.73913043478261,59.666666666666664,28.956521739130434,8.478260869565217,,,
2017-04-26 03:00:00,265.7142857142857,10.911764705882353,91.34285714285714,28.939393939393938,12.944444444444445,2.942857142857143,,,,419.8,12,117.8,97.2,13.4,5.75,,,,461.75,9.8,103.8,30.75,10,6.4,,,,465.125,9.25,95.5,48,21.625,7.25,,,,669.5652173913044,17.82608695652174,91.04347826086956,57.1,19.26086956521739,6.545454545454546,,,
2017-04-26 04:00:00,257.14285714285717,9.911764705882353,96.6,23.333333333333332,12.441176470588236,2.8,,,,449.6,11,117.8,81.8,10.8,5.75,,,,383.8,9.8,105.4,61.6,8.2,6,,,,460.25,9.5,97.375,36,17.625,8.571428571428571,,,,665.2173913043479,14.478260869565217,98.6086956521739,52.31818181818182,18.695652173913043,6.2272727272727275,,,
2017-04-26 05:00:00,257.14285714285717,8.685714285714285,101.85714285714286,27.066666666666666,11.235294117647058,2.7714285714285714,,,,428.6,10.6,120.6,64.2,16.8,5.6,,,,380,12.8,106.8,37.8,6.8,15.75,,,,434.75,8.75,103.25,32.875,13.875,7.428571428571429,,,,656.5217391304348,12.826086956521738,103.95652173913044,51.95454545454545,15.434782608695652,6.142857142857143,,,
2017-04-26 06:00:00,251.42857142857142,8.428571428571429,105.82857142857142,28.419354838709676,10.916666666666666,2.8857142857142857,,,,420.2,10.4,117.6,65.4,11.8,7.2,,,,396.2,13,111.2,33.8,6.2,13,,,,418.25,7.75,106.71428571428571,29.375,12,7,,,,668.1818181818181,11.181818181818182,108.45454545454545,46.86363636363637,17.136363636363637,5.85,,,
2017-04-26 07:00:00,245.71428571428572,9.2,107.82857142857142,23.84375,12.583333333333334,2.7714285714285714,,,,417.6,10.6,119.4,57.8,14.2,7.2,,,,383.6,18,109.6,31.2,7.8,16.2,,,,429.25,9.25,109.75,26.875,12.25,8.25,,,,663.6363636363636,12.55,112.22727272727273,39.95454545454545,17.727272727272727,5.6,,,
2017-04-26 08:00:00,234.28571428571428,9.6,108.48571428571428,32.515151515151516,10.472222222222221,2.742857142857143,,,,418.4,8.2,118.8,80.2,71.8,7.6,,,,397.2,15.8,113.2,28.4,8.6,13.8,,,,439,9.875,110.42857142857143,23.875,10.375,8.625,,,,660.8695652173913,13.571428571428571,113.91304347826087,34.45454545454545,18.217391304347824,5.714285714285714,,,
2017-04-26 09:00:00,225.71428571428572,10.942857142857143,105.97142857142858,36.57575757575758,13.88888888888889,2.7714285714285714,,,,430.4,8.4,118.8,76.6,10.8,8.8,,,,411.8,15.6,115.8,28.6,8.2,7.8,,,,464.5,14.75,109.25,32.375,11,10.375,,,,659.0909090909091,14,116.68181818181819,33.15,18.363636363636363,5.6,,,
2017-04-26 10:00:00,237.14285714285714,12.942857142857143,102.65714285714286,40.483870967741936,15.314285714285715,2.657142857142857,,,,458,11,119.2,69,10.8,9.2,,,,465.8,19.2,113.8,36,7.6,9.4,,,,481.625,19.5,105.25,70.75,15.625,13,,,,690.4761904761905,16.210526315789473,115.9047619047619,33.4,16.047619047619047,5.578947368421052,,,
2017-04-26 11:00:00,245.71428571428572,16.228571428571428,96.2,40.935483870967744,13.61111111111111,2.6,,,,474.4,13.2,116.8,47.4,11,9.4,,,,573,27,106.8,52.2,12.6,11.4,,,,523.75,25.25,96.875,72.875,21.125,17.125,,,,700,18.85,113.81818181818181,36,18.571428571428573,5.428571428571429,,,
2017-04-26 12:00:00,262.85714285714283,23.457142857142856,84.45714285714286,46.94117647058823,13.277777777777779,2.6,,,,512.6,16.6,108.4,42.6,17,10.8,,,,574.4,30.6,96.4,43,15,11.8,,,,566.375,31,83.625,79.875,29.75,23,,,,740.9090909090909,28.818181818181817,98.68181818181819,52.61904761904762,17.90909090909091,6.15,,,
2017-04-26 13:00:00,302.85714285714283,31.685714285714287,71.22857142857143,50.35294117647059,13.166666666666666,2.5142857142857142,,,,530.4,20.8,95.2,44.2,20.2,12.2,,,,615,36.2,83.6,43.4,15.6,11.6,,,,598.875,39.625,71.625,90.625,32.625,29.125,,,,830.4347826086956,50.47826086956522,69.30434782608695,88.45454545454545,19.391304347826086,7.954545454545454,,,
